path,dir,ext,size,description
results/early_warning/stage6_planA_full_20260415_20260415_002847/0038_A_label-wang_qmc_group-A1_metapath_fixed_seed-46/nk_failure_risk.csv,results,.csv,197,"预警/风险结果数据，包含 约 11 行数据。表头字段包括 scenario, expected_fail_lines, probability。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0038_A_label-wang_qmc_group-A1_metapath_fixed_seed-46/metapath_attention_summary.csv,results,.csv,170,"预警/风险结果数据，包含 约 4 行数据。表头字段包括 metapath, attention_weight。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0038_A_label-wang_qmc_group-A1_metapath_fixed_seed-46/line_risk_prediction.csv,results,.csv,360,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0038_A_label-wang_qmc_group-A1_metapath_fixed_seed-46/critical_load_risk.csv,results,.csv,380,"预警/风险结果数据，包含 约 13 行数据。表头字段包括 node, load_type, outage_prob。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0038_A_label-wang_qmc_group-A1_metapath_fixed_seed-46/calibrated_hourly_line_probability.csv,results,.csv,7481,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L2, L3 等。"
results/early_warning/stage6_attr_full_20260414_000459/0016_A_label-wang_qmc_model-metapath_v1_seed-45/warning_report.json,results,.json,20987,"实验报告或运行清单 JSON 文件，顶层字段包括 module, inputs, horizon, training, fit_quality, node_weather_generation, modeling, risk_thresholds, calibration, scenario_sampling, mc_scenarios, outputs。它为对应流程提供参数、拓扑结构或结构化指标。"
results/early_warning/stage6_attr_full_20260414_000459/0016_A_label-wang_qmc_model-metapath_v1_seed-45/run.log,results,.log,2280,运行日志文件，首条有效内容为“CMD: D:\py311\python.exe C:\Users\yuhan\Desktop\gridagent1\scripts\gnn_warning_module.py --grid C:\Users\yuhan\Desktop\gridagent1\data_final\formal_guangdong_2024\grid_topology.json --aligned C:\Users\yuhan\Desktop\grida”。末尾记录为“WALL_SECONDS: 30.795”，可用于追踪实验或服务运行状态。
results/early_warning/stage6_attr_full_20260414_000459/0016_A_label-wang_qmc_model-metapath_v1_seed-45/node_weather_timeseries.csv,results,.csv,191204,"预警/风险结果数据，包含 约 1080 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_000459/0016_A_label-wang_qmc_model-metapath_v1_seed-45/node_weather_summary.csv,results,.csv,2767,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 node_id, mean_influence, mean_wind_factor, mean_pv_factor, mean_load_factor, mean_wind_speed_factor, mean_wind_raw, mean_pv_raw, mean_load_raw, mean_wind_speed_raw。"
results/early_warning/stage6_attr_full_20260414_000459/0016_A_label-wang_qmc_model-metapath_v1_seed-45/node_weather_horizon.csv,results,.csv,64322,"预警/风险结果数据，包含 约 360 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_000459/0016_A_label-wang_qmc_model-metapath_v1_seed-45/nk_failure_risk.csv,results,.csv,204,"预警/风险结果数据，包含 约 11 行数据。表头字段包括 scenario, expected_fail_lines, probability。"
results/early_warning/stage6_attr_full_20260414_000459/0016_A_label-wang_qmc_model-metapath_v1_seed-45/metapath_attention_summary.csv,results,.csv,171,"预警/风险结果数据，包含 约 4 行数据。表头字段包括 metapath, attention_weight。"
results/early_warning/stage6_attr_full_20260414_000459/0016_A_label-wang_qmc_model-metapath_v1_seed-45/line_risk_prediction.csv,results,.csv,351,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/stage6_attr_full_20260414_000459/0016_A_label-wang_qmc_model-metapath_v1_seed-45/critical_load_risk.csv,results,.csv,380,"预警/风险结果数据，包含 约 13 行数据。表头字段包括 node, load_type, outage_prob。"
results/early_warning/stage6_attr_full_20260414_000459/0016_A_label-wang_qmc_model-metapath_v1_seed-45/calibrated_hourly_line_probability.csv,results,.csv,7401,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L2, L3 等。"
results/gridagent_framework/ieee118_n60_stagewise_20260324_195044/stage6_warning_before_opt124_20260324_233556/warning_report.json,results,.json,37794,"实验报告或运行清单 JSON 文件，顶层字段包括 module, inputs, horizon, training, fit_quality, node_weather_generation, modeling, risk_thresholds, calibration, scenario_sampling, mc_scenarios, outputs 等。它为对应流程提供参数、拓扑结构或结构化指标。"
results/gridagent_framework/ieee118_n60_stagewise_20260324_195044/stage6_warning_before_opt124_20260324_233556/node_weather_timeseries.csv,results,.csv,783377,"预警/风险结果数据，包含 约 4320 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/gridagent_framework/ieee118_n60_stagewise_20260324_195044/stage6_warning_before_opt124_20260324_233556/node_weather_summary.csv,results,.csv,10656,"预警/风险结果数据，包含 约 60 行数据。表头字段包括 node_id, mean_influence, mean_wind_factor, mean_pv_factor, mean_load_factor, mean_wind_speed_factor, mean_wind_raw, mean_pv_raw, mean_load_raw, mean_wind_speed_raw。"
results/gridagent_framework/ieee118_n60_stagewise_20260324_195044/stage6_warning_before_opt124_20260324_233556/node_weather_horizon.csv,results,.csv,259576,"预警/风险结果数据，包含 约 1440 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/gridagent_framework/ieee118_n60_stagewise_20260324_195044/stage6_warning_before_opt124_20260324_233556/nk_failure_risk.csv,results,.csv,382,"预警/风险结果数据，包含 约 22 行数据。表头字段包括 scenario, expected_fail_lines, probability。"
results/gridagent_framework/ieee118_n60_stagewise_20260324_195044/stage6_warning_before_opt124_20260324_233556/model_comparison.csv,results,.csv,390,"预警/风险结果数据，包含 约 2 行数据。表头字段包括 model, train_mae, train_rmse, val_mae, val_rmse, horizon_mae, horizon_rmse, best_val_mse。"
results/gridagent_framework/ieee118_n60_stagewise_20260324_195044/stage6_warning_before_opt124_20260324_233556/metapath_attention_summary.csv,results,.csv,171,"预警/风险结果数据，包含 约 4 行数据。表头字段包括 metapath, attention_weight。"
results/gridagent_framework/ieee118_n60_stagewise_20260324_195044/stage6_warning_before_opt124_20260324_233556/line_risk_prediction.csv,results,.csv,2059,"预警/风险结果数据，包含 约 93 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/gridagent_framework/ieee118_n60_stagewise_20260324_195044/stage6_warning_before_opt124_20260324_233556/critical_load_risk.csv,results,.csv,1422,"预警/风险结果数据，包含 约 49 行数据。表头字段包括 node, load_type, outage_prob。"
results/gridagent_framework/ieee118_n60_stagewise_20260324_195044/stage6_warning_before_opt124_20260324_233556/calibrated_hourly_line_probability.csv,results,.csv,44763,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L15, L16 等。"
results/gridagent_framework/ieee118_n60_stagewise_20260324_195044/stage6_warning_before_opt124_20260324_233556/baseline_line_risk_prediction.csv,results,.csv,1957,"预警/风险结果数据，包含 约 93 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/gridagent_framework/ieee118_n60_stagewise_20260324_195044/stage6_warning_before_opt124_20260324_233556/baseline_calibrated_hourly_line_probability.csv,results,.csv,44682,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L15, L16 等。"
results/component_failure_probability/ieee118_n60_stage2_calib/ds0p002_it5p5/line_failure_timeseries_schloemer.csv,results,.csv,884484,"故障概率相关数据，包含 约 6696 行数据。表头字段包括 timestamp, model, line_id, from_bus, to_bus, v_surface_ms, p_tower, p_span, p_line, towers 等。"
results/component_failure_probability/ieee118_n60_stage2_calib/ds0p002_it5p5/failure_probability_report.json,results,.json,2103,"实验报告或运行清单 JSON 文件，顶层字段包括 grid_path, output_dir, track, models。它为对应流程提供参数、拓扑结构或结构化指标。"
results/early_warning/g60_n75_stageB_20260324_184320/r004_k3_h80_ep700_lr0.006_wd0.0001_tr0.700_s45/warning_report.json,results,.json,21814,"实验报告或运行清单 JSON 文件，顶层字段包括 module, inputs, horizon, training, fit_quality, modeling, risk_thresholds, calibration, scenario_sampling, mc_scenarios, outputs, comparison。它为对应流程提供参数、拓扑结构或结构化指标。"
results/early_warning/g60_n75_stageB_20260324_184320/r004_k3_h80_ep700_lr0.006_wd0.0001_tr0.700_s45/train.log,results,.log,1959,运行日志文件，首条有效内容为“CMD: D:\py311\python.exe C:\Users\yuhan\Desktop\gridagent1\scripts\gnn_warning_module.py --grid C:\Users\yuhan\Desktop\gridagent1\data_final\scaled\g60_n75\grid_topology.json --aligned C:\Users\yuhan\Desktop\gridagent1\d”。末尾记录为“RETURNCODE: 0”，可用于追踪实验或服务运行状态。
results/early_warning/g60_n75_stageB_20260324_184320/r004_k3_h80_ep700_lr0.006_wd0.0001_tr0.700_s45/nk_failure_risk.csv,results,.csv,678,"预警/风险结果数据，包含 约 40 行数据。表头字段包括 scenario, expected_fail_lines, probability。"
results/early_warning/g60_n75_stageB_20260324_184320/r004_k3_h80_ep700_lr0.006_wd0.0001_tr0.700_s45/model_comparison.csv,results,.csv,381,"预警/风险结果数据，包含 约 2 行数据。表头字段包括 model, train_mae, train_rmse, val_mae, val_rmse, horizon_mae, horizon_rmse, best_val_mse。"
results/early_warning/g60_n75_stageB_20260324_184320/r004_k3_h80_ep700_lr0.006_wd0.0001_tr0.700_s45/metapath_attention_summary.csv,results,.csv,170,"预警/风险结果数据，包含 约 4 行数据。表头字段包括 metapath, attention_weight。"
results/early_warning/g60_n75_stageB_20260324_184320/r004_k3_h80_ep700_lr0.006_wd0.0001_tr0.700_s45/line_risk_prediction.csv,results,.csv,1373,"预警/风险结果数据，包含 约 75 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/g60_n75_stageB_20260324_184320/r004_k3_h80_ep700_lr0.006_wd0.0001_tr0.700_s45/critical_load_risk.csv,results,.csv,1471,"预警/风险结果数据，包含 约 52 行数据。表头字段包括 node, load_type, outage_prob。"
results/early_warning/g60_n75_stageB_20260324_184320/r004_k3_h80_ep700_lr0.006_wd0.0001_tr0.700_s45/calibrated_hourly_line_probability.csv,results,.csv,31244,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L15, L16 等。"
results/early_warning/g60_n75_stageB_20260324_184320/r004_k3_h80_ep700_lr0.006_wd0.0001_tr0.700_s45/baseline_line_risk_prediction.csv,results,.csv,1435,"预警/风险结果数据，包含 约 75 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/g60_n75_stageB_20260324_184320/r004_k3_h80_ep700_lr0.006_wd0.0001_tr0.700_s45/baseline_calibrated_hourly_line_probability.csv,results,.csv,33058,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L15, L16 等。"
results/component_failure_probability/ieee118_n60_stage2_calib/ds0p020_it2p8/line_failure_timeseries_schloemer.csv,results,.csv,1013778,"故障概率相关数据，包含 约 6696 行数据。表头字段包括 timestamp, model, line_id, from_bus, to_bus, v_surface_ms, p_tower, p_span, p_line, towers 等。"
results/component_failure_probability/ieee118_n60_stage2_calib/ds0p020_it2p8/failure_probability_report.json,results,.json,2259,"实验报告或运行清单 JSON 文件，顶层字段包括 grid_path, output_dir, track, models。它为对应流程提供参数、拓扑结构或结构化指标。"
results/early_warning/g60_n75_stageA_20260324_183639/summary_by_setting.csv,results,.csv,582,"预警/风险结果数据，包含 约 1 行数据。表头字段包括 metapath_topk, hidden_dim, epochs, lr, weight_decay, train_ratio, runs, success_runs, delta_val_mae_mean, delta_val_mae_std 等。"
results/early_warning/g60_n75_stageB_20260324_184320/r014_k5_h80_ep700_lr0.006_wd0.0001_tr0.700_s45/warning_report.json,results,.json,21818,"实验报告或运行清单 JSON 文件，顶层字段包括 module, inputs, horizon, training, fit_quality, modeling, risk_thresholds, calibration, scenario_sampling, mc_scenarios, outputs, comparison。它为对应流程提供参数、拓扑结构或结构化指标。"
results/early_warning/g60_n75_stageB_20260324_184320/r014_k5_h80_ep700_lr0.006_wd0.0001_tr0.700_s45/train.log,results,.log,1959,运行日志文件，首条有效内容为“CMD: D:\py311\python.exe C:\Users\yuhan\Desktop\gridagent1\scripts\gnn_warning_module.py --grid C:\Users\yuhan\Desktop\gridagent1\data_final\scaled\g60_n75\grid_topology.json --aligned C:\Users\yuhan\Desktop\gridagent1\d”。末尾记录为“RETURNCODE: 0”，可用于追踪实验或服务运行状态。
results/early_warning/g60_n75_stageB_20260324_184320/r014_k5_h80_ep700_lr0.006_wd0.0001_tr0.700_s45/nk_failure_risk.csv,results,.csv,665,"预警/风险结果数据，包含 约 40 行数据。表头字段包括 scenario, expected_fail_lines, probability。"
results/early_warning/g60_n75_stageB_20260324_184320/r014_k5_h80_ep700_lr0.006_wd0.0001_tr0.700_s45/model_comparison.csv,results,.csv,381,"预警/风险结果数据，包含 约 2 行数据。表头字段包括 model, train_mae, train_rmse, val_mae, val_rmse, horizon_mae, horizon_rmse, best_val_mse。"
